x-before,y-before,z-before
151.29715,45.915043,616.96985
150.31213,44.705822,620.4411
154.61797,44.100826,615.32367
155.6487,42.027206,618.9299
171.27324,12.548159,620.872
160.46848,28.518322,630.65015
146.28209,6.1213036,620.9951
163.2557,15.381378,635.6548
156.15054,-4.221105,635.5378
157.26709,29.149105,633.4141
160.37029,17.175041,638.7172
166.49704,27.347742,622.35046
157.99039,31.40705,630.6948
160.29852,30.585464,628.1929
27.304031,-13.046485,580.9843
20.817713,-24.93358,595.2395
15.380476,12.692338,617.3443
20.063896,24.755728,614.98364
170.65488,15.343848,622.42126
171.12047,19.288607,620.64246
159.42418,4.492756,619.7941
151.9238,4.399579,606.85297
154.83984,4.818681,619.9806
162.14328,30.228008,625.50616
163.58018,4.0609517,609.301
17.473766,5.39525,603.08215
164.46112,24.69073,627.8091
153.76012,4.4757433,609.3612
13.012618,-10.106128,607.72266
166.27878,21.221022,627.85046
170.2354,9.63932,622.3437
171.13991,9.72263,619.18915
173.52594,19.496841,614.83777
170.16779,29.189272,610.23694
14.097362,-14.974917,601.9871
21.14084,-3.7517915,599.3887
14.872913,-12.297926,594.1187
168.52179,25.405895,620.5932
169.88069,22.29049,621.0992
26.4724,-3.5156157,590.7459
29.742456,-4.190652,595.97705
33.08057,-3.449689,599.78235
138.28873,-4.024346,624.75085
151.74435,5.804439,625.0533
27.895306,-8.483668,580.6644
26.688883,-5.0174217,581.43335
23.364721,-6.991461,582.707
15.919177,16.676228,593.0707
160.84384,12.150169,639.24817
161.57263,23.490423,633.31006
159.34192,14.865024,640.1458
143.96738,6.873992,628.30743
151.69969,17.94778,647.36646
158.87094,17.61078,640.69214
15.079319,10.044117,592.646
139.10954,3.9953473,649.651
145.40526,5.249627,646.5501
133.93929,5.8538656,631.6076
145.23083,5.7088385,634.29865
145.9257,5.1287785,639.2609
153.30731,24.713917,642.45795
115.76121,-4.2433014,638.6738
136.40594,20.454699,655.72235
23.493315,-3.6022954,591.1251
149.1943,5.633369,630.7382
131.78445,28.21614,654.2799
136.23546,23.414097,654.84705
19.708185,-4.830093,587.5251
17.833124,-18.526497,588.8487
152.14865,31.105501,638.05536
20.590115,-11.449421,585.29553
146.75252,13.96059,652.42206
157.51497,22.653559,639.424
139.86302,6.3201227,632.7243
17.267712,-11.2892275,586.908
19.678234,-4.5612583,591.66223
15.995759,-13.358007,588.6425
125.573166,-9.837204,661.5876
13.952723,-12.602501,596.99725
22.2925,-3.8485994,593.67834
134.06348,14.782863,658.6456
143.30754,24.776709,650.5211
145.28581,19.914064,651.768
140.01099,5.972284,638.1784
13.404397,-12.701639,600.12695
131.47266,20.770987,658.2274
135.51154,12.19527,658.3804
18.567509,-4.854974,600.64386
21.451365,-3.8230793,602.0781
145.22466,13.663158,654.0647
144.7015,9.75721,654.0575
135.22939,-3.3244002,647.1833
137.1214,28.51746,651.01807
149.62791,-4.2315607,646.5447
14.940635,-6.761672,596.90625
146.95099,9.881802,652.8934
147.11232,-9.2511015,652.4314
16.608894,-4.944861,602.67975
146.6547,22.807869,649.6432
14.439998,-6.8307724,600.4904
149.27205,27.340597,644.0356
148.31816,15.507434,650.93414
145.05399,-6.125992,653.03174
19.996994,-3.6395833,604.5763
13.66494,-7.128661,607.0358
14.001554,-6.974703,603.6648
13.675105,-10.097753,613.1918
13.602914,-12.414802,603.1607
13.513852,-9.813288,604.8853
14.491559,7.2495246,606.06525
148.51645,24.784199,646.66724
148.56801,18.804937,649.8419
152.00526,-12.999509,649.56665
142.55666,4.7314563,648.6693
13.724696,-15.08889,606.0035
14.632499,-15.098277,598.8612
153.91484,4.4735217,632.9026
147.61655,5.12178,644.18964
150.14014,21.702038,647.4334
23.845926,-3.9063072,598.46796
157.64622,3.5076082,617.03033
172.64294,-12.502869,618.8285
169.23257,18.72166,623.41364
170.93417,-20.196987,619.9792
167.49347,3.6198006,609.9938
19.991516,-26.117836,610.42194
20.22301,-27.242949,606.88135
176.63057,-9.638249,606.2019
27.093103,-3.6953685,600.4724
25.586266,-30.094627,616.6315
14.0055065,-18.46384,606.4745
163.21696,21.42864,632.68304
166.0981,11.846955,631.7527
163.42151,17.944166,634.38245
18.58831,-24.864538,607.1035
19.539366,-26.14978,603.5233
155.50159,9.288777,644.75116
24.771399,-32.288967,607.9411
161.85649,18.154251,636.61774
164.96573,9.779014,633.27106
159.8138,9.5105715,640.50415
164.08995,-12.139048,634.5095
32.03862,-34.14992,593.91614
166.12845,-12.717343,631.9326
162.48192,3.7797804,619.24396
156.90208,19.73231,641.38153
156.1108,4.0253663,612.9969
164.68066,27.29939,625.60114
153.23578,4.5595837,616.3838
165.47963,-21.977863,628.75415
164.39697,22.255161,629.8226
166.10641,4.1541753,612.55554
167.60123,21.713531,623.7653
25.946438,-33.585094,603.3817
162.22179,-24.46343,631.573
156.8582,-3.6147559,631.2666
155.62143,-3.9627707,605.8629
23.645258,-31.027283,601.6825
151.51355,-3.8756435,611.3232
34.50852,-3.678254,603.1587
24.56528,-30.546782,598.7931
31.10304,-3.4723456,603.49927
20.096626,-26.188227,600.3353
19.576817,-24.583826,598.1688
121.28006,8.720739,583.95715
35.360516,-3.4661417,597.7462
24.718452,-29.14592,595.2568
145.49672,-4.057683,619.4626
33.234886,-3.8739605,595.57684
172.72127,12.544455,617.60364
28.867468,-32.610878,593.9512
22.426823,-15.51352,584.74176
35.998413,-3.4910362,594.35254
27.702436,-22.687706,583.9287
25.279377,-19.91863,584.102
168.74864,14.160677,626.26807
168.94926,10.53844,625.3409
164.92639,18.477055,631.3548
170.73239,12.485781,623.7983
171.78503,15.606948,619.299
173.46637,23.950891,610.7585
38.43681,-3.3411672,597.7541
164.12297,-3.3793912,609.9937
171.67639,6.654948,616.1776
168.92163,4.283272,615.201
26.37122,-27.96753,587.51935
173.51149,9.648292,614.2391
33.34152,-32.37289,585.77747
162.11441,3.557861,611.6971
173.28929,9.595143,616.9088
164.30675,3.9228415,615.6279
163.86536,10.328502,635.2423
29.91624,-28.901161,585.30743
168.38687,4.400658,617.85455
165.46477,5.652443,625.02466
167.34166,-4.386877,618.1132
170.24687,6.571067,620.1782
166.5206,5.458987,622.4222
173.50067,-6.1450167,612.72943
165.83415,10.3030615,630.41254
165.72118,4.6392903,619.6002
162.49916,4.5306454,622.6785
167.56253,12.488568,629.358
167.16475,16.694555,629.0797
157.83566,4.577638,623.93335
161.36633,21.214674,635.10156
25.084211,-27.916218,591.4083
159.71553,20.195038,637.79364
153.11523,12.910425,648.4488
157.35788,25.935976,636.84094
151.04506,5.3239737,635.5296
152.4389,5.9157815,645.3824
155.87575,14.505319,644.76196
161.59877,14.97356,637.9759
26.162163,-16.666336,583.0355
140.00563,9.335157,657.04504
18.725933,-20.608099,592.2315
154.83136,-4.037007,633.40674
164.69339,5.1684065,627.8954
161.70975,6.7943497,634.8209
161.90927,9.515203,637.6576
158.26024,4.1384053,632.99426
14.736088,-14.758613,595.0338
156.90707,4.382639,635.9197
165.15553,14.058736,633.0491
154.91223,22.4277,642.07623
157.47113,15.309374,642.6746
157.43256,6.940399,639.9441
20.613152,-17.204895,586.8792
20.336658,-20.102001,588.39655
18.76001,-14.9959545,587.0175
155.11769,12.155514,646.63525
150.3602,5.1121755,640.81854
155.03938,18.508919,644.0771
157.4142,11.421404,643.62256
152.77808,20.152008,645.8635
24.309435,-3.758405,595.6855
146.21024,17.115652,652.8393
141.91626,4.827975,643.4257
16.444004,-16.248447,591.1049
24.923979,-2.9794,593.1957
154.63235,25.0994,640.1757
25.036226,-23.165749,585.03894
154.87692,-29.228058,637.101
157.07393,-26.528929,637.2252
16.853123,-19.78109,596.1148
18.712553,-22.46203,595.04675
26.983204,-3.9734442,597.45184
22.831348,-26.004353,590.33435
140.379,26.336445,651.3228
144.72173,6.6645064,652.7377
147.3324,6.2347956,650.3218
22.742327,-21.165422,586.3954
142.17589,4.608727,652.3619
142.35432,9.347642,655.21936
143.56062,17.317966,654.00653
137.94475,4.6949024,652.08923
20.90446,-23.865808,591.98364
142.27606,14.434224,655.2254
132.53401,17.638382,658.4695
23.641373,-24.83684,586.8003
40.223198,-36.825523,581.0335
137.10194,5.4431267,646.8041
137.16719,4.8343625,641.96606
153.31703,-26.078236,641.506
139.01987,-3.7687054,627.70807
39.559956,-38.18836,588.0712
56.263584,-14.973555,600.42957
146.85724,29.36839,644.6566
145.5853,26.993132,647.3811
141.70563,28.037886,649.0464
38.174114,-35.5354,584.8711
31.928856,-37.19987,599.5685
127.36634,45.88293,640.8863
138.45102,12.329292,657.3064
35.589355,-35.255764,587.9474
34.058277,-36.33766,596.6189
128.61638,15.144615,660.5122
37.535164,-36.171055,590.5988
22.744328,8.998723,582.908
123.71888,4.5072856,647.9654
125.70034,20.901459,659.3661
132.03258,40.23585,645.71906
122.56636,21.373823,660.33606
129.8085,17.74332,659.33655
127.15941,3.8686364,650.6786
140.72862,17.50754,655.1989
133.69632,20.364124,656.68695
135.4886,17.46708,656.9509
136.33665,5.3679585,654.5275
42.198948,-41.264088,591.477
137.59703,-3.5333505,648.4391
139.7174,15.203525,657.0273
132.66364,4.2122064,646.5569
130.39914,5.021538,653.2392
130.2752,4.341299,649.5303
44.07698,-39.11763,582.19507
46.85899,-41.837257,581.7654
113.61653,9.934913,662.93567
127.18885,3.9176898,654.51404
48.774326,-42.548904,579.55176
138.07349,6.558764,656.79834
125.67415,9.496261,661.45526
132.81578,5.022215,655.82947
49.28314,-43.69069,583.4585
58.75021,-48.616356,582.07324
131.78476,7.059556,658.91766
55.637215,-48.116142,585.39557
135.18686,6.232102,658.0502
135.44078,-12.497407,659.3596
137.11061,15.128337,657.8595
134.49931,9.291915,659.50446
51.691303,-49.823483,598.4624
56.89966,-51.20662,593.5978
128.78409,9.492703,660.44257
59.956417,-52.13838,591.87384
58.843063,-50.463814,586.5892
125.71894,15.669307,661.38745
124.603516,12.5382,662.56415
124.65822,4.524431,652.5716
49.13378,-47.09417,594.45496
127.80167,6.1772804,660.4953
126.74009,-6.242546,660.6184
50.80952,-47.00055,591.10834
125.104904,4.883176,657.71606
54.554478,-49.30785,591.84143
52.891632,-49.865685,594.65796
120.001755,10.148304,662.26996
111.770805,4.9257216,620.09564
122.838066,9.460578,662.4059
118.87135,3.8098578,655.49396
46.588043,-46.76697,598.01483
47.65665,-48.517464,601.3235
112.79074,-4.1727567,656.0807
143.52937,-41.652683,545.9078
64.251854,-51.93599,622.9189
57.088272,-51.637146,597.6947
109.205025,12.436969,663.9813
107.703545,4.492469,646.63245
115.313286,-4.0335507,655.9095
115.69445,4.5701823,657.3442
70.3656,-56.903496,610.04315
109.136154,6.2496786,662.5269
47.446503,-47.60744,608.9611
59.612614,-53.247353,605.35443
57.77929,-53.09163,608.3025
112.08983,5.878437,661.7004
107.57188,15.246721,663.71313
108.33806,4.4749017,657.1747
110.97701,9.683769,663.8748
109.53632,17.851412,662.86957
118.23279,12.60547,662.8587
47.386066,-48.749203,604.9326
115.348305,12.6858835,663.6625
115.10859,5.8423605,661.28784
116.90897,15.27473,662.76776
121.58436,4.6106944,658.2459
111.123344,-4.0594845,653.272
116.582726,9.688355,662.9838
132.93404,25.61396,655.7262
114.843834,17.795313,662.1642
121.180145,18.823702,661.48157
116.4553,-29.32696,657.2915
51.26249,-50.413006,603.31635
30.512794,-34.538136,597.8083
119.35991,21.325882,660.6704
121.26858,23.36442,659.14923
119.45061,4.8123646,647.1505
116.30003,26.2716,658.84143
43.079094,-45.17662,609.61646
153.26562,44.36332,619.23834
109.03675,23.46935,661.84326
110.82954,4.9582567,640.3062
108.85553,-3.624854,634.1716
38.19103,-38.82044,596.5908
42.882923,-46.41163,602.1641
112.24964,18.137712,663.06494
42.089573,-43.00391,597.2178
109.1367,4.660327,643.346
112.51615,28.015265,658.3728
110.002815,31.340914,656.66614
108.43274,17.654322,613.03107
107.768364,4.1432033,640.0091
38.682957,-43.58197,603.46875
38.85777,-42.638477,599.6289
40.42018,-44.309402,606.25775
109.19217,-27.17303,659.56836
109.15556,8.856999,618.7733
128.61629,26.017256,656.70123
125.59768,28.967426,656.2978
33.163742,-39.162975,602.0511
124.95751,37.643528,649.8403
28.537695,-35.690903,607.45233
120.54734,4.6284,643.92694
33.956184,-40.661346,605.37805
123.26932,31.06007,655.4751
149.55048,-28.476542,643.3712
36.135338,-41.207996,602.3217
115.891785,4.372022,636.64136
32.18331,-38.4043,605.08624
107.2351,-4.0004272,630.83844
21.461412,-28.464525,609.1768
51.61262,-11.326579,606.4718
112.248726,34.916397,654.7866
108.83651,17.40022,619.107
115.40607,4.9724445,626.0888
114.89697,-4.2820554,624.2775
23.541342,-30.201187,609.7614
107.81965,4.3757763,635.45465
31.408554,-3.9589677,608.0709
130.08728,45.695866,638.44196
27.014666,-34.70757,609.29376
117.38104,50.96689,637.5724
32.04829,-38.565254,608.80597
80.85637,-3.5669045,585.2781
131.67514,35.042076,649.7202
34.784885,-40.690887,611.2025
113.62483,4.657159,632.1027
136.15425,37.98056,645.5987
109.25837,4.211462,630.16675
110.73873,51.111214,638.43085
113.99815,50.20927,639.3148
115.86356,48.74166,641.8489
113.85126,39.33796,651.86945
30.893307,-35.735447,615.15533
135.25694,4.5345535,612.4944
115.393005,18.010817,610.7766
109.54064,17.737734,616.14557
28.497898,-34.278267,614.2494
28.890587,-34.399002,616.9945
129.38522,4.3870416,630.985
113.88366,8.702393,618.1589
27.637106,-32.31041,617.2478
124.08223,3.6718168,635.7711
147.8531,30.71062,642.22614
118.09388,3.4347856,634.5117
138.47852,6.1016965,618.4618
116.49028,5.0460114,621.0018
26.04685,-31.917639,613.921
119.73855,5.387331,625.3055
35.178623,-21.2643,641.0973
121.159904,3.7274485,633.9439
122.92062,26.193302,657.94556
131.36206,23.176546,656.6396
124.105095,23.901754,659.08295
125.161156,26.120481,657.7719
124.11975,4.257068,643.236
121.07321,3.543806,640.8827
130.63924,-3.3960228,640.5253
123.73704,4.7984877,625.24835
122.37847,4.5134335,615.23645
126.65746,4.21155,601.0328
139.03526,-3.494174,616.771
31.478565,-35.97909,618.07513
133.46628,4.539993,617.57776
32.06002,-35.396286,620.78186
138.05595,6.2243333,625.6657
127.95875,4.539806,641.37
131.98787,4.4073567,643.0067
130.24072,31.692455,652.41705
137.73343,25.74063,653.0183
143.68504,30.81127,646.2044
29.417562,-28.374466,628.115
30.776735,-33.33179,622.8896
138.61995,-19.785835,655.6926
44.09822,-3.9351425,621.157
127.655426,3.2703831,637.4066
126.72634,4.9267535,628.00775
113.11174,3.89712,602.14905
31.290262,-14.359373,641.45245
126.38547,4.183309,614.83636
34.797375,-34.466255,627.09216
121.87788,18.642612,610.7879
128.81332,4.4938188,618.78186
128.09074,4.6011477,623.7139
40.976475,-3.4458556,621.85394
46.359707,-4.0612664,614.79956
124.93391,5.301803,621.41675
44.33859,-3.9729235,617.5776
123.12399,-4.4269686,624.2702
30.28867,-30.834385,626.4487
127.07385,31.792576,653.62604
139.0231,31.590061,649.42706
130.8383,4.51879,634.98584
23.793165,-23.739784,624.7282
131.85583,4.738886,638.8768
33.273556,-3.604188,618.4148
25.071815,-23.51314,627.2981
146.91705,-20.034063,650.5527
26.897354,-25.805769,628.2545
127.36529,-3.7944992,646.73486
29.170725,-26.170517,630.8337
25.948984,-23.440235,630.2247
31.299408,-3.7274256,620.6064
29.797823,-4.239185,631.0592
110.22969,-3.5280905,631.1395
26.11553,-20.525475,631.98486
137.5249,-17.048874,656.6485
111.9394,-16.884436,618.70233
14.389717,-12.730098,614.88983
30.13995,-3.7624547,618.31177
128.97989,4.006191,614.3346
33.86456,-3.3868866,614.1157
133.04292,-16.696148,599.64056
25.851555,-4.1463447,613.78406
136.68504,4.2589483,607.7568
116.35061,-13.359909,619.5415
17.31578,23.053066,605.5401
137.6348,4.123253,600.28375
16.042677,-19.665771,609.9294
25.427883,-3.7868555,610.33
17.883755,-19.87654,616.4973
135.84486,7.447353,587.8137
25.4604,-27.796715,621.05884
28.117023,-3.5974095,620.5235
18.57442,20.453484,618.01184
34.02106,-35.567207,623.3664
128.20718,-8.596418,586.61444
134.36671,3.8929613,601.83
123.37338,4.366487,611.84906
127.28495,10.965713,606.7619
128.67665,3.9086578,607.97516
33.8514,-37.132717,620.0351
32.833454,-37.808357,615.39105
160.67758,3.3287582,602.1151
132.76042,3.5331595,608.46313
32.86802,-38.434704,612.6072
37.833313,-35.222034,629.06647
34.04891,-38.22461,617.48785
132.9142,4.025065,604.7585
127.33666,15.455458,597.4622
36.000523,-37.728508,622.1295
131.80222,4.1691484,614.7019
129.05806,13.442768,602.11237
130.75345,15.124625,607.2368
140.27074,40.63802,640.0363
131.71097,5.1632457,626.4377
133.02092,4.8918657,621.8169
43.893555,-31.741608,637.275
36.33616,-39.45303,618.73846
38.574013,-39.380135,620.9193
129.28151,4.0140953,603.96796
126.50914,3.780853,605.6029
126.080215,10.484144,609.90814
124.821335,3.8660467,608.9854
32.564884,-33.587345,625.3674
40.028175,-37.386852,628.2273
119.50706,-10.425826,603.1289
36.589005,-36.29794,625.89575
121.12629,7.8407354,609.4187
118.502914,19.68415,610.62134
120.13664,16.739021,612.22546
25.407625,5.5081487,596.3257
48.410698,-4.40274,619.9475
109.847885,3.8611197,602.26807
35.78363,-33.09074,630.1248
122.78648,8.407261,606.09796
117.07618,12.92366,602.0661
47.45295,-4.1487374,623.51575
43.19373,-3.788156,624.1052
52.47368,-4.27204,617.8976
55.36857,-7.345115,611.9081
132.81874,16.310905,598.8718
108.64149,17.965572,609.7098
110.425804,18.28138,605.42413
107.83089,4.5834093,596.7616
111.4473,17.123503,614.34344
53.489414,-41.04287,633.83704
41.35713,-41.537624,621.4998
114.04428,16.900448,614.6063
60.363968,-52.650978,594.49347
50.219654,-35.68528,636.9749
58.922424,-40.259727,638.7894
115.115974,5.2446003,610.3171
45.5995,-33.703728,637.00287
119.62841,8.8881855,606.09656
116.26966,8.642722,608.7035
112.79409,-7.388333,602.4597
120.994,0.35295153,608.26556
110.454124,10.361184,601.8828
109.05202,3.6821005,593.612
111.355545,3.9549916,597.97345
41.02638,-35.416546,631.51514
57.261234,-47.07487,626.6722
106.39225,-3.5916166,593.0459
47.049267,-40.75587,629.4753
52.78094,-36.14064,638.62067
53.99105,-48.439045,617.12585
109.087685,14.072387,602.03107
44.73211,-45.13121,613.3949
115.58812,-21.425974,591.464
57.652885,-50.61267,589.9371
127.92036,-3.414657,599.15393
124.03568,-15.388937,597.38184
55.433502,-43.0821,632.55804
119.49347,3.5704951,588.628
51.14916,-49.24292,608.2218
51.072376,-47.70889,615.566
47.188004,-36.3739,635.33673
119.07789,-4.6365304,584.0434
35.593277,-39.780197,614.621
127.78431,2.9837894,580.4584
38.670895,-41.00695,617.2102
40.616333,-43.222763,617.2355
49.35757,-40.65326,631.1856
49.21242,-38.31513,633.84827
36.865948,-41.34632,607.94055
41.50507,-43.92519,612.27026
38.007767,-41.745213,612.5922
39.744984,-43.53653,610.1116
117.6742,7.615824,582.85913
48.137688,-46.548717,614.4732
50.814808,-48.561993,612.00464
53.619316,-49.35009,613.92566
54.264614,-49.838703,610.39606
111.00967,21.656698,591.63074
111.16828,3.8123326,582.80383
68.11418,-56.605904,607.66705
111.21515,3.8859527,589.8337
115.45323,3.5138917,588.89307
114.210846,0.039913386,593.0277
116.05591,20.6551,591.80493
84.042816,-60.015472,610.3528
63.692734,-54.611343,609.9524
110.724014,4.044859,586.6643
70.13966,-56.373367,612.8189
71.76171,-56.27539,615.5415
113.71688,3.265125,585.75134
116.13341,3.9277928,582.912
121.09252,20.028769,591.0012
124.66536,11.571258,584.3211
101.192604,-0.08383427,607.49664
62.96615,-53.85605,612.6676
148.08968,-3.8469253,604.9459
128.71443,10.540435,586.0172
54.49998,-38.197063,638.38226
68.496506,-55.21049,616.30096
124.14884,3.8669465,588.31134
128.12508,4.237114,588.59076
57.30975,-51.597878,612.1038
55.80658,-52.353947,609.61523
60.639305,-52.928078,610.863
58.59286,-50.897415,614.82227
136.16823,3.716883,595.0861
65.37846,-54.306904,614.6314
131.59663,5.229955,588.15063
58.169994,-50.89173,617.96704
110.31245,-1.0787686,565.46606
131.9559,8.470039,587.0654
64.15213,-53.246605,618.6076
56.51761,-34.081554,642.54016
55.548664,-35.795044,640.1385
55.92484,-39.65076,636.59686
131.72057,11.286038,585.7085
132.32149,5.961801,580.8845
66.632454,-53.26669,621.08417
66.6071,-54.147842,618.59235
65.79249,-52.06707,625.06323
138.2997,10.539963,586.49176
139.56772,13.12493,585.50037
63.042664,-53.431484,615.45074
60.764473,-52.240875,613.8483
124.82955,-17.125717,594.3966
132.04231,4.1283765,594.58417
136.45692,15.296528,598.4134
133.18263,4.415335,591.39966
117.1567,-46.22081,554.22363
139.14299,6.249445,580.2437
130.48488,2.8636827,581.75085
135.01195,1.5516068,582.82385
85.572174,-51.936268,636.33655
132.52695,1.1663455,582.45
97.94204,-16.292328,608.2398
136.67877,4.2774234,590.90497
86.73232,-58.82086,578.44635
138.3653,4.656206,588.09064
97.09876,-58.83629,615.3629
128.5994,-8.1680565,578.77094
73.432175,-56.937214,590.3856
72.63351,-57.571278,612.3417
86.01058,-59.682526,604.703
133.2068,-4.5702987,580.23724
95.28211,-59.354797,581.00824
81.28234,-57.641045,617.2178
88.70482,-58.93072,614.56696
90.77226,-58.66287,617.8817
107.00816,-17.936733,609.6955
157.17148,3.7377443,592.3345
102.860565,-58.746876,615.8915
106.801575,-58.659023,614.69586
103.01771,-52.726856,636.30005
98.317245,-36.162403,654.9597
151.63805,3.6916783,592.4177
139.59265,7.8852243,587.33984
71.83745,-52.393803,627.6822
74.01746,-53.084785,628.6853
154.8457,13.354522,578.79175
72.26051,-50.97096,630.4168
166.27423,3.9703534,591.86505
73.200165,-50.01384,633.5447
108.73851,-56.105934,626.4661
161.43594,3.8832803,588.27814
110.60415,-8.372147,616.13776
174.12906,27.47903,600.5707
176.61496,21.82599,601.93506
94.01807,-57.89945,621.8292
93.49499,-34.09243,655.9516
101.64653,-36.430748,654.8277
92.35598,-36.108585,654.48627
175.84949,-23.805502,588.7869
151.52577,-4.045652,601.35614
170.34602,-27.010975,614.9221
148.1404,-3.903665,600.3359
77.04188,-49.851646,636.466
85.3098,-15.943095,609.6448
147.87695,5.5007744,609.41046
52.262638,-44.128353,627.6686
77.64004,-16.495749,613.6814
65.543045,-49.011475,629.7599
143.50572,6.3647723,614.79456
150.72267,4.2931824,604.5001
158.8616,3.8142729,609.0619
174.37502,24.650595,605.7251
173.2263,26.15984,608.01996
153.68283,4.1734743,603.8023
62.591553,-38.534016,642.2378
146.12987,4.138174,600.6028
173.37984,27.17443,591.40045
141.25278,4.2593427,589.5272
137.78008,4.0623136,604.3721
140.85226,4.024071,606.5382
140.2213,4.448232,597.94763
62.924683,-36.424923,644.1653
65.03214,-51.684307,583.32794
69.17152,-42.41156,641.8471
175.0598,24.867743,602.85315
155.76814,-4.012738,594.7861
155.86186,4.326219,597.6108
171.62753,30.17165,602.1005
150.6645,-3.8340366,614.6279
173.18967,16.460745,615.70386
155.54924,3.9207115,607.1231
56.983284,-32.511013,644.7058
39.99328,-39.43209,624.8469
142.22623,4.214943,602.4278
68.38305,-53.637455,623.15076
169.99875,28.827728,613.31006
72.799255,-54.83758,623.9493
66.91538,-45.48902,636.97705
65.79782,-46.43801,634.5549
158.17445,3.699987,595.5385
153.44926,4.327293,599.7498
82.86909,-13.607699,619.80835
148.1281,4.296816,595.99976
45.6813,-44.94872,617.6468
142.5627,12.875903,584.46747
76.18411,-51.25677,633.54376
144.16554,4.886482,586.9215
79.71547,-54.214447,630.0227
79.50006,-52.749115,632.3008
142.73381,8.114401,586.7134
73.39253,-54.1025,626.28375
106.013885,-3.9205573,635.012
96.093124,-17.53239,618.54474
150.59789,3.4643717,588.0291
81.24794,-49.157387,638.5777
146.3893,3.8950841,589.3969
145.56302,7.472003,585.37256
148.37936,3.9451747,591.5601
142.07358,4.142889,594.0302
173.30518,26.07783,586.82074
154.32889,-8.209971,580.63055
82.09057,-36.191765,652.6415
155.10213,8.404291,580.93665
156.66562,3.588316,585.0246
152.0787,8.291589,582.5645
90.803116,-37.93184,653.07996
97.00111,-38.703247,653.32605
90.78516,-33.6901,655.8539
83.74251,-43.356705,647.08026
152.86795,4.639036,583.61676
82.79392,-54.896553,628.819
77.61119,-56.364727,582.7341
158.27034,3.8605623,589.0837
152.90317,11.219197,580.3729
175.929,9.642048,585.6757
170.90094,-4.4260516,585.29047
176.47015,14.00849,585.3672
168.74806,3.9351277,582.4746
85.27431,-37.966324,651.9382
93.62876,-55.509045,629.6605
82.97973,-46.617023,644.31006
176.87787,9.533668,588.2483
172.39198,4.7097516,603.49756
90.10742,-48.174095,644.1163
93.808716,-52.85294,635.9464
84.88502,-45.531754,646.53534
92.8355,-17.651802,617.81036
177.3206,12.324672,592.6159
86.50806,-48.48359,642.4376
168.274,4.4410267,588.992
178.13211,-14.938806,599.76746
106.29521,-43.018295,651.3359
163.25446,3.8565378,603.5033
178.9078,15.3995495,599.2049
177.27992,17.86433,590.0483
176.56439,16.827934,586.8896
95.19458,-51.7422,638.10864
177.21452,12.753152,607.00635
174.94157,9.800628,610.5756
173.32756,6.7417703,612.46735
87.98636,-46.227127,646.5111
175.35356,16.360992,612.3389
86.79416,-43.871445,647.85425
176.92578,13.458827,604.1867
93.61302,-48.95597,644.09644
176.06596,16.468918,608.258
176.1962,21.014643,605.63837
80.09041,-40.398083,649.16266
91.570305,-46.945797,646.7559
102.113304,-40.61085,652.2157
86.718285,-39.7265,650.8923
165.20755,4.475439,606.59625
78.07183,-46.701134,642.0444
95.269875,-40.65025,651.584
177.03616,-14.407694,605.8093
79.878426,-45.564816,645.1023
176.37566,10.031451,606.28
177.19803,9.8613615,602.5875
175.73329,6.7049994,601.51984
167.4111,-3.783592,604.1198
96.750404,-43.015682,650.6358
172.78177,4.7859898,599.3342
176.8383,9.9192295,599.265
176.5541,-14.24589,609.11475
169.25525,4.7359157,603.76294
175.81538,12.679179,609.9471
168.24225,4.262874,607.2253
171.68794,4.647752,606.8022
170.03494,4.637218,612.3213
167.51077,-3.4990747,609.32996
174.47148,6.8766723,609.09924
166.08041,-3.7343671,615.2361
174.63023,-20.182041,610.98724
102.04318,-44.516758,649.5205
80.275444,-37.830986,650.8727
177.4642,19.72993,593.12036
178.03981,12.532697,600.62384
177.28351,-16.35785,604.139
178.23015,15.343002,594.56915
170.30331,-3.820622,603.4167
99.51183,-3.835601,636.4948
167.14615,3.8952208,601.75684
170.42545,4.337383,601.00525
77.874084,-57.88522,614.86786
176.32472,20.140133,587.7018
92.479095,-3.7206213,624.13965
169.9757,4.0273113,592.54926
176.98251,9.832644,591.4902
95.34867,-47.678513,646.7793
172.86415,4.992802,594.3821
174.9864,24.075846,589.8165
163.95235,3.8649957,594.35565
176.5102,21.669674,591.1036
99.22087,-47.20571,647.62195
177.55774,14.060651,589.5889
167.20128,3.7181273,594.95465
102.06716,-48.939194,645.81995
98.9089,-49.173973,644.7528
96.41966,-49.479908,643.45044
158.2722,13.456866,576.9324
162.68913,3.8275688,585.30164
156.68907,10.80759,578.77954
164.14798,4.115392,582.86224
160.33159,10.921931,575.87305
172.50974,3.8450463,590.7093
103.91065,-49.640293,643.3193
176.71446,6.503525,590.25165
102.75733,-46.210365,647.6282
173.30171,5.5877476,587.9624
177.2587,-7.7318306,593.526
169.48044,3.8393202,585.82355
172.15454,4.9824705,584.18805
99.07459,-32.392433,657.2353
87.90168,-42.09542,649.7066
172.53706,-3.6672933,593.3534
89.81986,-4.6004276,621.9319
98.55118,-50.691788,641.48865
97.5277,-55.797886,629.11884
100.85701,-3.9741578,645.1791
83.61373,-49.27186,640.0211
99.12461,-14.463211,622.37634
168.56763,-3.8513951,587.0228
